"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0F9R0","2020-05-05 00:00:00","20.000","205.000","0.300","26.100","1.000","1009.600","","0.000","-99.000","-99.000","-99.000","30.800","","25.000",""
"C0W130","2020-05-05 00:00:00","18.000","178.000","3.300","25.000","0.920","1007.700","","0.000","-99.000","-99.000","-99.000","27.100","","24.500",""
"C0C700","2020-05-05 00:00:00","151.000","273.000","1.700","26.000","0.860","994.000","","0.000","-99.000","-99.000","-99.000","31.900","","24.500",""
"C0R740","2020-05-05 00:00:00","58.000","113.000","1.200","25.000","0.860","1005.100","","0.000","-99.000","-99.000","-99.000","29.400","","25.000",""
"C0R100","2020-05-05 00:00:00","1006.000","264.000","1.100","19.400","0.830","902.600","","0.000","-99.000","-99.000","-99.000","29.000","","16.800",""
"C0X120","2020-05-05 00:00:00","28.000","195.000","0.300","27.000","0.830","1008.800","","0.000","-99.000","-99.000","-99.000","32.000","","25.800",""
"C0R670","2020-05-05 00:00:00","26.000","76.000","0.800","25.800","0.810","1009.300","","0.000","-99.000","-99.000","-99.000","29.900","","25.800",""
"C0W110","2020-05-05 00:00:00","16.000","191.000","5.100","22.300","0.990","1008.200","","0.000","-99.000","-99.000","-99.000","26.000","","21.200",""
"CM0130","2020-05-05 00:00:00","11.000","210.000","2.900","27.200","0.760","1010.400","","0.000","-99.000","-99.000","-99.000","28.800","","26.200",""
"C0AC70","2020-05-05 00:00:00","71.000","0.000","0.000","26.900","0.840","1002.600","","0.000","-99.000","-99.000","-99.000","33.700","","25.400",""
"CM0100","2020-05-05 00:00:00","25.000","311.000","1.000","26.500","0.780","1007.800","","0.000","-99.000","-99.000","-99.000","30.300","","25.700",""
"C0X050","2020-05-05 00:00:00","25.000","0.000","0.000","25.600","0.950","1007.200","","0.000","-99.000","-99.000","-99.000","33.900","","24.600",""
"C0T9B0","2020-05-05 00:00:00","558.000","277.000","2.200","23.600","0.690","950.400","","0.000","-99.000","-99.000","-99.000","26.600","","21.000",""
"C0E850","2020-05-05 00:00:00","104.000","0.000","0.000","24.500","0.930","998.600","","0.000","-99.000","-99.000","-99.000","32.500","","22.200",""
"C0S990","2020-05-05 00:00:00","409.000","0.000","0.200","24.200","0.800","966.300","","0.000","-99.000","-99.000","-99.000","29.500","","22.500",""
"C0X240","2020-05-05 00:00:00","394.000","185.000","0.400","21.400","0.940","967.800","","0.000","-99.000","-99.000","-99.000","31.300","","20.800",""
"C0I090","2020-05-05 00:00:00","910.000","184.000","0.900","20.100","1.000","912.100","","0.000","-99.000","-99.000","-99.000","28.400","","18.600",""
"C0I490","2020-05-05 00:00:00","1601.000","265.000","0.600","16.600","0.980","842.300","","0.000","-99.000","-99.000","-99.000","27.200","","15.300",""
"C0Z050","2020-05-05 00:00:00","830.000","323.000","0.400","20.200","0.780","922.600","","0.000","-99.000","-99.000","-99.000","28.200","","19.000",""
"C0X150","2020-05-05 00:00:00","18.000","0.000","0.100","27.800","0.810","1010.200","","0.000","-99.000","-99.000","-99.000","32.200","","25.300",""
"C0R690","2020-05-05 00:00:00","248.000","0.000","0.000","23.500","0.970","982.700","","0.000","-99.000","-99.000","-99.000","30.800","","23.100",""
"C0U720","2020-05-05 00:00:00","1260.000","240.000","2.000","19.900","0.990","887.200","","0.000","-99.000","-99.000","-99.000","25.900","","17.400",""
"C0W140","2020-05-05 00:00:00","21.000","214.000","1.500","23.700","0.960","1007.900","","0.000","-99.000","-99.000","-99.000","30.800","","22.300",""
"C0G660","2020-05-05 00:00:00","27.000","0.000","0.000","26.200","0.930","1008.500","","0.000","-99.000","-99.000","-99.000","34.100","","25.100",""
"C0R810","2020-05-05 00:00:00","25.000","76.000","2.100","25.800","0.830","1008.800","","0.000","-99.000","-99.000","-99.000","29.600","","25.100",""
"C0E750","2020-05-05 00:00:00","62.000","239.000","2.100","26.100","0.780","1002.000","","0.000","-99.000","-99.000","-99.000","32.400","","25.300",""
"C0U520","2020-05-05 00:00:00","517.000","232.000","0.600","20.900","0.990","955.800","","1.000","-99.000","-99.000","-99.000","31.800","","20.100",""
"C0T9G0","2020-05-05 00:00:00","605.000","18.000","0.300","22.800","0.990","946.400","","0.000","-99.000","-99.000","-99.000","29.500","","20.700",""
"C0S700","2020-05-05 00:00:00","507.000","193.000","0.900","21.000","0.930","956.200","","0.000","-99.000","-99.000","-99.000","27.200","","19.200",""
"C0Z310","2020-05-05 00:00:00","59.000","357.000","0.800","24.300","0.990","1004.700","","0.000","-99.000","-99.000","-99.000","29.100","","23.500",""
"C0V610","2020-05-05 00:00:00","22.000","215.000","1.300","27.800","0.830","1008.500","","0.000","-99.000","-99.000","-99.000","29.800","","26.700",""
"C0E610","2020-05-05 00:00:00","850.000","0.000","0.000","20.700","0.960","918.900","","0.000","-99.000","-99.000","-99.000","30.700","","19.200",""
"C0R280","2020-05-05 00:00:00","242.000","0.000","0.000","22.700","0.980","984.400","","0.000","-99.000","-99.000","-99.000","32.000","","22.700",""
"C0V450","2020-05-05 00:00:00","51.000","0.000","0.200","25.000","0.990","1005.000","","0.000","-99.000","-99.000","-99.000","31.700","","24.200",""
"C0M720","2020-05-05 00:00:00","225.000","0.000","0.000","23.900","0.930","985.700","","0.000","-99.000","-99.000","-99.000","32.200","","22.900",""
"C0AD10","2020-05-05 00:00:00","27.000","296.000","1.000","26.500","0.920","1007.600","","0.000","-99.000","-99.000","-99.000","29.000","","25.100",""
"C0Z180","2020-05-05 00:00:00","34.000","260.000","0.600","24.600","0.890","1006.900","","0.000","-99.000","-99.000","-99.000","29.800","","22.900",""
"C0K420","2020-05-05 00:00:00","42.000","0.000","0.200","26.100","0.850","1006.200","","0.000","-99.000","-99.000","-99.000","32.400","","24.900",""
"C0D540","2020-05-05 00:00:00","227.000","214.000","0.500","24.300","0.940","986.600","","0.000","-99.000","-99.000","-99.000","33.700","","21.300",""
"C0E590","2020-05-05 00:00:00","40.000","171.000","1.000","24.300","0.890","1005.500","","0.000","-99.000","-99.000","-99.000","31.500","","23.900",""
"C0Z330","2020-05-05 00:00:00","488.000","129.000","0.700","22.500","0.880","959.100","","0.000","-99.000","-99.000","-99.000","32.600","","20.900",""
"C0R580","2020-05-05 00:00:00","10.000","113.000","0.900","25.700","0.900","1009.800","","0.000","-99.000","-99.000","-99.000","30.200","","25.300",""
"C0S810","2020-05-05 00:00:00","65.000","326.000","2.200","23.700","0.970","1006.100","","0.000","-99.000","-99.000","-99.000","32.800","","23.400",""
"C0K490","2020-05-05 00:00:00","91.000","99.000","0.300","25.600","0.830","1000.500","","0.000","-99.000","-99.000","-99.000","32.800","","23.300",""
"C0SA20","2020-05-05 00:00:00","857.000","0.000","0.000","21.000","0.950","917.600","","0.000","-99.000","-99.000","-99.000","24.200","","19.100",""
"CM0140","2020-05-05 00:00:00","26.000","324.000","0.600","25.900","0.750","1008.700","","0.000","-99.000","-99.000","-99.000","30.200","","25.200",""
"C0AC80","2020-05-05 00:00:00","40.000","83.000","1.200","25.200","0.950","1005.800","","0.000","-99.000","-99.000","-99.000","33.700","","23.600",""
"C0M810","2020-05-05 00:00:00","1354.000","149.000","0.300","17.800","0.940","866.100","","0.000","-99.000","-99.000","-99.000","27.000","","17.200",""
"C0T9E0","2020-05-05 00:00:00","415.000","203.000","0.600","22.000","0.930","966.100","","0.000","-99.000","-99.000","-99.000","29.400","","21.400",""
"C0U960","2020-05-05 00:00:00","1885.000","10.000","2.100","11.100","0.990","815.000","","1.500","-99.000","-99.000","-99.000","22.000","","10.400",""
"C0AI30","2020-05-05 00:00:00","26.000","351.000","1.200","27.300","0.920","1008.300","","0.000","-99.000","-99.000","-99.000","32.600","","26.100",""
"C0R240","2020-05-05 00:00:00","87.000","42.000","0.600","23.600","0.910","1000.800","","0.000","-99.000","-99.000","-99.000","33.700","","23.100",""
"C0AD30","2020-05-05 00:00:00","20.000","10.000","0.600","26.900","0.830","1006.500","","0.000","-99.000","-99.000","-99.000","32.000","","26.000",""
"C0D430","2020-05-05 00:00:00","87.000","0.000","0.000","24.800","0.970","1000.000","","0.000","-99.000","-99.000","-99.000","34.000","","23.100",""
"C0X210","2020-05-05 00:00:00","38.000","183.000","0.700","25.700","0.890","1005.100","","0.000","-99.000","-99.000","-99.000","32.400","","24.600",""
"C0R680","2020-05-05 00:00:00","13.000","358.000","0.700","25.000","0.930","1009.800","","0.000","-99.000","-99.000","-99.000","30.400","","24.500",""
"C0R820","2020-05-05 00:00:00","588.000","0.000","0.100","21.500","0.810","947.300","","0.000","-99.000","-99.000","-99.000","33.100","","19.900",""
"C0AH10","2020-05-05 00:00:00","30.000","310.000","1.500","27.800","1.000","1006.500","","0.000","-99.000","-99.000","-99.000","33.700","","26.500",""
"C0E880","2020-05-05 00:00:00","507.000","195.000","2.700","22.700","0.990","954.700","","0.000","-99.000","-99.000","-99.000","29.500","","22.000",""
"C0O960","2020-05-05 00:00:00","112.000","149.000","0.600","24.500","0.890","997.300","","0.000","-99.000","-99.000","-99.000","32.800","","23.600",""
"C0H950","2020-05-05 00:00:00","192.000","0.000","0.000","25.200","0.880","989.700","","0.000","-99.000","-99.000","-99.000","34.500","","22.800",""
"C0SA60","2020-05-05 00:00:00","6.000","306.000","0.800","24.900","0.870","1009.900","","0.000","-99.000","-99.000","-99.000","31.600","","23.100",""
"C0A540","2020-05-05 00:00:00","401.000","0.000","0.000","20.900","0.930","967.500","","0.000","-99.000","-99.000","-99.000","29.000","","20.500",""
"C0C690","2020-05-05 00:00:00","242.000","305.000","0.400","24.600","0.860","983.600","","0.000","-99.000","-99.000","-99.000","31.000","","23.300",""
"C0V370","2020-05-05 00:00:00","74.000","0.000","0.000","24.100","0.950","1003.200","","0.000","-99.000","-99.000","-99.000","33.900","","22.600",""
"C0I110","2020-05-05 00:00:00","161.000","144.000","0.500","25.900","0.840","993.400","","0.000","-99.000","-99.000","-99.000","33.400","","24.800",""
"C0M750","2020-05-05 00:00:00","10.000","218.000","1.600","26.900","0.790","1009.700","","0.000","-99.000","-99.000","-99.000","29.600","","24.900",""
"C0R340","2020-05-05 00:00:00","230.000","26.000","0.400","22.900","0.960","984.800","","0.000","-99.000","-99.000","-99.000","33.100","","22.100",""
"C0R750","2020-05-05 00:00:00","551.000","297.000","1.800","21.700","1.000","949.900","","0.000","-99.000","-99.000","-99.000","29.000","","21.400",""
"C0SA90","2020-05-05 00:00:00","497.000","0.000","0.100","22.300","0.940","955.300","","0.000","-99.000","-99.000","-99.000","30.300","","22.200",""
"C0U970","2020-05-05 00:00:00","7.000","0.000","0.000","25.000","0.890","1011.000","","0.000","-99.000","-99.000","-99.000","29.700","","23.100",""
"C0X300","2020-05-05 00:00:00","70.000","0.000","0.000","23.800","0.950","1003.000","","0.000","-99.000","-99.000","-99.000","32.500","","23.100",""
"C0R480","2020-05-05 00:00:00","57.000","0.000","0.000","26.200","0.850","1003.800","","0.000","-99.000","-99.000","-99.000","34.400","","25.300",""
"C0A9E0","2020-05-05 00:00:00","26.000","346.000","1.200","26.400","0.850","1008.200","","0.000","-99.000","-99.000","-99.000","32.000","","25.600",""
"C0R590","2020-05-05 00:00:00","72.000","120.000","1.200","26.100","0.990","1002.500","","0.000","-99.000","-99.000","-99.000","33.100","","25.300",""
"C0G820","2020-05-05 00:00:00","29.000","0.000","0.000","26.600","0.870","1008.500","","0.000","-99.000","-99.000","-99.000","33.600","","25.100",""
"C0U600","2020-05-05 00:00:00","10.000","0.000","0.100","23.700","0.990","1009.200","","0.000","-99.000","-99.000","-99.000","29.900","","22.400",""
"C0U910","2020-05-05 00:00:00","17.000","258.000","0.600","25.300","0.880","1008.800","","0.000","-99.000","-99.000","-99.000","29.900","","23.600",""
"C0V630","2020-05-05 00:00:00","19.000","224.000","0.900","26.900","0.820","1008.500","","0.000","-99.000","-99.000","-99.000","30.500","","25.900",""
"C0D650","2020-05-05 00:00:00","97.000","232.000","1.500","25.700","0.850","999.800","","0.000","-99.000","-99.000","-99.000","30.200","","24.900",""
"C0K510","2020-05-05 00:00:00","10.000","172.000","0.500","26.100","0.860","1009.100","","0.000","-99.000","-99.000","-99.000","31.300","","24.600",""
"C0V360","2020-05-05 00:00:00","94.000","0.000","0.000","22.500","0.950","1000.400","","0.000","-99.000","-99.000","-99.000","36.500","","22.500",""
"C0M780","2020-05-05 00:00:00","30.000","148.000","0.300","25.900","0.860","1007.900","","0.000","-99.000","-99.000","-99.000","31.200","","24.600",""
"C0K530","2020-05-05 00:00:00","12.000","172.000","0.400","26.200","0.850","1009.700","","0.000","-99.000","-99.000","-99.000","29.500","","24.300",""
"C0V750","2020-05-05 00:00:00","50.000","216.000","1.000","27.100","0.860","1006.300","","0.000","-99.000","-99.000","-99.000","31.300","","25.900",""
"C0T790","2020-05-05 00:00:00","2830.000","129.000","0.600","11.600","0.510","728.500","","0.000","-99.000","-99.000","-99.000","21.400","","8.300",""
"C0S730","2020-05-05 00:00:00","110.000","208.000","1.500","25.100","0.930","998.700","","0.000","-99.000","-99.000","-99.000","30.400","","24.700",""
"C0F0D0","2020-05-05 00:00:00","3171.000","146.000","2.200","8.300","0.550","699.700","","0.000","-99.000","-99.000","-99.000","17.300","","6.400",""
"C0F9X0","2020-05-05 00:00:00","166.000","202.000","2.000","25.300","0.920","992.300","","0.000","-99.000","-99.000","-99.000","31.100","","24.200",""
"C0F9Q0","2020-05-05 00:00:00","149.000","247.000","1.600","25.500","0.840","993.100","","0.000","-99.000","-99.000","-99.000","31.200","","24.900",""
"C0I360","2020-05-05 00:00:00","300.000","0.000","0.000","24.800","0.840","976.600","","0.000","-99.000","-99.000","-99.000","32.800","","23.000",""
"C0C620","2020-05-05 00:00:00","19.000","245.000","1.700","26.500","0.880","1007.000","","0.000","-99.000","-99.000","-99.000","32.900","","24.700",""
"C0M850","2020-05-05 00:00:00","695.000","0.000","0.000","21.000","0.990","933.600","","0.000","-99.000","-99.000","-99.000","33.100","","18.800",""
"C0UA20","2020-05-05 00:00:00","2619.000","203.000","1.900","11.100","0.600","-99.000","","0.000","-99.000","-99.000","-99.000","23.200","","8.800",""
"C0F9V0","2020-05-05 00:00:00","525.000","304.000","2.300","23.800","0.920","953.700","","0.000","-99.000","-99.000","-99.000","31.900","","22.200",""
"C0T900","2020-05-05 00:00:00","160.000","0.000","0.100","22.700","0.750","991.900","","0.000","-99.000","-99.000","-99.000","31.400","","20.700",""
"C0K440","2020-05-05 00:00:00","35.000","204.000","1.100","25.700","0.860","1007.300","","0.000","-99.000","-99.000","-99.000","31.800","","24.900",""
"C0Z250","2020-05-05 00:00:00","1124.000","233.000","0.700","17.800","0.900","890.000","","0.000","-99.000","-99.000","-99.000","27.800","","16.500",""
"C0G860","2020-05-05 00:00:00","45.000","120.000","0.900","26.900","0.820","1005.100","","0.000","-99.000","-99.000","-99.000","33.300","","25.200",""
"C0V790","2020-05-05 00:00:00","410.000","28.000","1.300","23.300","0.810","964.700","","0.000","-99.000","-99.000","-99.000","34.500","","21.200",""
"C0V740","2020-05-05 00:00:00","60.000","326.000","1.400","25.800","0.890","1005.100","","0.000","-99.000","-99.000","-99.000","34.300","","25.100",""
"C0Z200","2020-05-05 00:00:00","153.000","0.000","0.200","22.900","0.870","995.100","","0.000","-99.000","-99.000","-99.000","31.800","","21.200",""
"C0K520","2020-05-05 00:00:00","10.000","158.000","0.800","25.500","0.900","1009.000","","0.000","-99.000","-99.000","-99.000","31.700","","24.500",""
"C0X250","2020-05-05 00:00:00","33.000","0.000","0.000","26.400","0.830","1007.300","","0.000","-99.000","-99.000","-99.000","32.400","","25.400",""
"C0S940","2020-05-05 00:00:00","150.000","0.000","0.000","24.500","0.890","993.700","","0.000","-99.000","-99.000","-99.000","32.900","","24.100",""
"C0G740","2020-05-05 00:00:00","24.000","135.000","0.700","25.100","0.900","1008.600","","0.000","-99.000","-99.000","-99.000","31.300","","24.100",""
"C0F9N0","2020-05-05 00:00:00","75.000","245.000","1.900","27.300","0.790","1002.400","","0.000","-99.000","-99.000","-99.000","33.700","","26.100",""
"C0F9T0","2020-05-05 00:00:00","111.000","203.000","1.800","26.500","0.820","998.000","","0.000","-99.000","-99.000","-99.000","33.000","","25.600",""
"C0S710","2020-05-05 00:00:00","382.000","7.000","0.500","23.100","0.950","969.700","","0.000","-99.000","-99.000","-99.000","30.700","","21.500",""
"C0M680","2020-05-05 00:00:00","37.000","147.000","0.800","25.700","0.970","1008.400","","0.000","-99.000","-99.000","-99.000","31.800","","24.700",""
"C0X220","2020-05-05 00:00:00","26.000","177.000","1.000","26.000","0.850","1007.900","","0.000","-99.000","-99.000","-99.000","30.100","","25.100",""
"C0R560","2020-05-05 00:00:00","22.000","138.000","1.000","26.000","0.860","1009.100","","0.000","-99.000","-99.000","-99.000","32.300","","25.300",""
"C0F9P0","2020-05-05 00:00:00","26.000","208.000","2.300","26.300","0.920","1008.600","","0.000","-99.000","-99.000","-99.000","31.300","","25.400",""
"C0O970","2020-05-05 00:00:00","71.000","101.000","1.400","23.900","0.930","1002.900","","0.000","-99.000","-99.000","-99.000","34.800","","22.900",""
"C0F0B0","2020-05-05 00:00:00","311.000","267.000","1.600","24.900","0.860","976.300","","0.000","-99.000","-99.000","-99.000","32.000","","23.600",""
"C0R700","2020-05-05 00:00:00","19.000","47.000","2.400","25.300","0.860","1009.400","","0.000","-99.000","-99.000","-99.000","29.800","","25.300",""
"C0R780","2020-05-05 00:00:00","72.000","332.000","1.000","23.300","0.940","1004.700","","0.000","-99.000","-99.000","-99.000","31.200","","23.300",""
"C0R620","2020-05-05 00:00:00","34.000","289.000","0.600","25.600","0.920","1008.000","","0.000","-99.000","-99.000","-99.000","29.800","","25.600",""
